0.04801607131958008,200.0,400.0,339.0
0.11580109596252441,200.0,400.0,339.0
0.12377786636352539,200.0,400.0,339.0
0.1596829891204834,200.0,400.0,339.0
0.19774150848388672,200.0,400.0,339.0
0.20173025131225586,200.0,400.0,339.0
0.24760746955871582,200.0,400.0,339.0
0.29753684997558594,200.0,400.0,339.0
0.3015258312225342,200.0,400.0,339.0
0.354384183883667,200.0,400.0,339.0
0.3992648124694824,200.0,400.0,339.0
0.4092381000518799,200.0,400.0,339.0
0.45012974739074707,200.0,400.0,339.0
0.49805593490600586,200.0,400.0,339.0
0.5020463466644287,200.0,400.0,339.0
0.547966718673706,200.0,400.0,339.0
0.6058428287506104,200.0,400.0,339.0
0.6157846450805664,200.0,400.0,339.0
0.6496949195861816,200.0,400.0,339.0
0.6976747512817383,200.0,400.0,339.0
0.7016644477844238,200.0,400.0,339.0
0.7485392093658447,200.0,400.0,339.0
0.7974958419799805,200.0,400.0,339.0
0.8014850616455078,200.0,400.0,339.0
0.861325740814209,200.0,400.0,339.0
0.9062049388885498,200.0,400.0,339.0
0.9091956615447998,200.0,400.0,339.0
0.9490916728973389,200.0,400.0,339.0
0.9980549812316895,200.0,400.0,339.0
1.0040380954742432,200.0,400.0,339.0
1.0479207038879395,200.0,400.0,339.0
1.1007792949676514,200.0,400.0,339.0
1.1087584495544434,200.0,400.0,339.0
1.1496484279632568,200.0,400.0,339.0
1.1985852718353271,200.0,400.0,339.0
1.2015774250030518,200.0,400.0,339.0
1.2494494915008545,200.0,400.0,339.0
1.2984626293182373,200.0,400.0,339.0
1.3044493198394775,200.0,400.0,339.0
1.3553152084350586,200.0,400.0,339.0
1.3981971740722656,200.0,400.0,339.0
1.4051830768585205,200.0,400.0,339.0
1.4480621814727783,200.0,400.0,339.0
1.4993441104888916,200.0,400.0,339.0
1.507324457168579,200.0,400.0,339.0
1.548219919204712,200.0,400.0,339.0
1.6000752449035645,200.0,400.0,339.0
1.6090517044067383,200.0,400.0,339.0
1.6499409675598145,200.0,400.0,339.0
1.699808120727539,200.0,400.0,339.0
1.7037978172302246,200.0,400.0,339.0
1.7478387355804443,200.0,400.0,339.0
1.7987456321716309,200.0,400.0,339.0
1.804732084274292,200.0,400.0,339.0
1.8545982837677002,200.0,400.0,339.0
1.9084539413452148,200.0,400.0,339.0
1.9114439487457275,200.0,400.0,339.0
1.965301275253296,200.0,400.0,339.0
2.0101797580718994,200.0,400.0,1023.0
2.015167474746704,200.0,400.0,1023.0
2.0679163932800293,200.0,400.0,342.0
2.112797975540161,200.0,400.0,342.0
2.122772693634033,200.0,400.0,342.0
2.15622878074646,200.0,400.0,349.0
2.208087205886841,200.0,400.0,326.0
2.2120776176452637,200.0,400.0,332.0
2.262453556060791,200.0,400.0,323.0
2.2983944416046143,200.0,400.0,319.0
2.3053767681121826,200.0,400.0,316.0
2.361741542816162,200.0,400.0,312.0
2.4076156616210938,200.0,400.0,314.0
2.4116051197052,200.0,400.0,312.0
2.457009792327881,200.0,400.0,324.0
2.4977941513061523,200.0,400.0,339.0
2.5027830600738525,200.0,400.0,338.0
2.5484836101531982,200.0,400.0,341.0
2.607837200164795,200.0,400.0,348.0
2.6128244400024414,200.0,400.0,351.0
2.6836345195770264,200.0,400.0,420.0
2.712557554244995,200.0,400.0,465.0
2.760430097579956,200.0,400.0,520.0
2.797868251800537,200.0,400.0,568.0
2.859703302383423,200.0,400.0,663.0
2.898386240005493,200.0,400.0,725.0
2.947343111038208,200.0,400.0,775.0
2.997297525405884,200.0,400.0,794.0
3.0542192459106445,200.0,400.0,770.0
3.107077121734619,200.0,400.0,738.0
3.1479687690734863,200.0,400.0,693.0
3.19792103767395,200.0,400.0,620.0
3.248836040496826,200.0,400.0,534.0
3.298663377761841,200.0,400.0,479.0
3.350524425506592,200.0,400.0,419.0
3.3977575302124023,200.0,400.0,385.0
3.4516446590423584,200.0,400.0,335.0
3.4975476264953613,200.0,400.0,300.0
3.5474965572357178,200.0,400.0,266.0
3.600642681121826,200.0,400.0,224.0
3.6474854946136475,200.0,400.0,214.0
3.6983749866485596,200.0,400.0,211.0
3.7482781410217285,200.0,400.0,215.0
3.797530174255371,200.0,400.0,240.0
3.8483941555023193,200.0,400.0,294.0
3.8992919921875,200.0,400.0,351.0
3.9481987953186035,200.0,400.0,407.0
3.9975697994232178,200.0,400.0,459.0
4.047529220581055,200.0,400.0,511.0
4.10240912437439,200.0,400.0,572.0
4.148284912109375,200.0,400.0,636.0
4.197757005691528,200.0,400.0,699.0
4.248484134674072,200.0,400.0,743.0
4.29995059967041,200.0,400.0,755.0
4.351810693740845,200.0,400.0,768.0
4.397688388824463,200.0,400.0,730.0
4.447657346725464,200.0,400.0,688.0
4.497627019882202,200.0,400.0,634.0
4.547796964645386,200.0,400.0,569.0
4.600656270980835,200.0,400.0,514.0
4.64747166633606,200.0,400.0,465.0
4.698605537414551,200.0,400.0,410.0
4.7475128173828125,200.0,400.0,353.0
4.797290086746216,200.0,400.0,296.0
4.848156929016113,200.0,400.0,240.0
4.900018692016602,200.0,400.0,193.0
4.94800591468811,200.0,400.0,173.0
4.997690677642822,200.0,400.0,178.0
5.047732591629028,200.0,400.0,201.0
5.098548650741577,200.0,400.0,259.0
5.148415803909302,200.0,400.0,314.0
5.197433710098267,200.0,400.0,368.0
5.247333765029907,200.0,400.0,435.0
5.298870325088501,200.0,400.0,496.0
5.350732803344727,200.0,400.0,567.0
5.39910101890564,200.0,400.0,645.0
5.449017763137817,200.0,400.0,742.0
5.4979283809661865,200.0,400.0,831.0
5.550157308578491,200.0,400.0,881.0
5.6141979694366455,200.0,400.0,852.0
5.660075426101685,200.0,400.0,794.0
5.698972225189209,200.0,400.0,751.0
5.747899532318115,200.0,400.0,672.0
5.798763036727905,200.0,400.0,597.0
5.854613542556763,200.0,400.0,499.0
5.904480934143066,200.0,400.0,435.0
5.948230981826782,200.0,400.0,375.0
5.998136281967163,200.0,400.0,317.0
6.049161672592163,200.0,400.0,260.0
6.0990355014801025,200.0,400.0,212.0
6.1478986740112305,200.0,400.0,185.0
6.198761224746704,200.0,400.0,181.0
6.2476887702941895,200.0,400.0,186.0
6.297938108444214,200.0,400.0,216.0
6.355793237686157,200.0,400.0,283.0
6.3986711502075195,200.0,400.0,334.0
6.448578119277954,200.0,400.0,394.0
6.497496843338013,200.0,400.0,459.0
6.547403335571289,200.0,400.0,525.0
6.60425066947937,200.0,400.0,598.0
6.664090394973755,200.0,400.0,677.0
6.706974983215332,200.0,400.0,739.0
6.753850936889648,200.0,400.0,794.0
6.798730373382568,200.0,400.0,810.0
6.849593639373779,200.0,400.0,792.0
6.897978067398071,200.0,400.0,745.0
6.947852611541748,200.0,400.0,681.0
6.9977195262908936,200.0,400.0,599.0
7.047714471817017,200.0,400.0,529.0
7.099629163742065,200.0,400.0,465.0
7.1484973430633545,200.0,400.0,409.0
7.197164535522461,200.0,400.0,359.0
7.248027563095093,200.0,400.0,327.0
7.298932075500488,200.0,400.0,333.0
7.34979510307312,200.0,400.0,336.0
7.406641483306885,200.0,400.0,336.0
7.448529958724976,200.0,400.0,332.0
7.497504711151123,200.0,400.0,340.0
7.547377347946167,200.0,400.0,334.0
7.602280378341675,200.0,400.0,333.0
7.6481568813323975,200.0,400.0,334.0
7.6980602741241455,200.0,400.0,334.0
7.747988224029541,200.0,400.0,337.0
7.798580646514893,200.0,400.0,337.0
7.851437568664551,200.0,400.0,334.0
7.900306701660156,200.0,400.0,336.0
7.9472527503967285,200.0,400.0,656.0
7.998150587081909,200.0,400.0,326.0
8.048188209533691,200.0,400.0,326.0
8.111019849777222,200.0,400.0,326.0
8.148919343948364,200.0,400.0,326.0
8.198741674423218,200.0,400.0,326.0
8.247483015060425,200.0,400.0,326.0
8.298398494720459,200.0,400.0,326.0
8.35625147819519,200.0,400.0,325.0
8.39912748336792,200.0,400.0,326.0
8.448032140731812,200.0,400.0,325.0
8.49799633026123,200.0,400.0,325.0
8.54719614982605,200.0,400.0,325.0
8.605042219161987,200.0,400.0,325.0
8.649921655654907,200.0,400.0,326.0
8.707767248153687,200.0,400.0,326.0
8.754642486572266,200.0,400.0,352.0
8.797526597976685,200.0,400.0,322.0
8.85836386680603,200.0,400.0,315.0
8.909739255905151,200.0,400.0,358.0
8.948635578155518,200.0,400.0,392.0
9.001338243484497,200.0,400.0,302.0
9.048210620880127,200.0,400.0,352.0
