1.4707109928131104,200.0,565.0
1.49365234375,200.0,565.0
1.5240614414215088,200.0,565.0
1.5542654991149902,200.0,565.0
1.586073398590088,200.0,565.0
1.6156649589538574,200.0,565.0
1.6443073749542236,200.0,565.0
1.6742298603057861,200.0,565.0
1.7041501998901367,200.0,565.0
1.7350680828094482,200.0,565.0
1.7647814750671387,200.0,565.0
1.7947025299072266,200.0,565.0
1.8239414691925049,200.0,565.0
1.8548591136932373,200.0,565.0
1.8852946758270264,200.0,565.0
1.9162166118621826,200.0,565.0
1.9442071914672852,200.0,565.0
1.9743256568908691,200.0,565.0
2.0032479763031006,200.0,565.0
2.035463333129883,200.0,565.0
2.06374192237854,200.0,565.0
2.0956549644470215,200.0,565.0
2.1246140003204346,200.0,565.0
2.1536669731140137,200.0,565.0
2.184781074523926,200.0,565.0
2.2156131267547607,200.0,565.0
2.243537187576294,200.0,565.0
2.2737951278686523,200.0,565.0
2.3050177097320557,200.0,565.0
2.335935115814209,200.0,565.0
2.364166498184204,200.0,565.0
2.3943376541137695,200.0,565.0
2.424285411834717,200.0,565.0
2.454207181930542,200.0,565.0
2.4843361377716064,200.0,565.0
2.514221668243408,200.0,565.0
2.558504581451416,200.0,565.0
2.588427782058716,200.0,565.0
2.6193463802337646,200.0,565.0
2.650264024734497,200.0,565.0
2.6791858673095703,200.0,565.0
2.7091052532196045,200.0,565.0
2.7389838695526123,200.0,565.0
2.7690792083740234,200.0,565.0
2.7999989986419678,200.0,565.0
2.8299174308776855,200.0,565.0
2.8598365783691406,200.0,565.0
2.888760566711426,200.0,565.0
2.91867995262146,200.0,565.0
2.9496066570281982,200.0,565.0
2.979548454284668,200.0,565.0
3.009462356567383,200.0,565.0
3.039357900619507,200.0,565.0
3.0692787170410156,200.0,565.0
3.099398612976074,200.0,565.0
3.12934947013855,200.0,565.0
3.1602983474731445,200.0,565.0
3.1879942417144775,200.0,565.0
3.2189698219299316,200.0,565.0
3.250885486602783,200.0,565.0
3.2798073291778564,200.0,565.0
3.3097269535064697,200.0,565.0
3.338649034500122,200.0,565.0
3.3695671558380127,200.0,565.0
3.4008607864379883,200.0,565.0
3.42976450920105,200.0,565.0
3.459686517715454,200.0,565.0
3.488626480102539,200.0,565.0
3.518366813659668,200.0,565.0
3.5502803325653076,200.0,565.0
3.5792031288146973,200.0,565.0
3.609123468399048,200.0,565.0
3.6470227241516113,200.0,565.0
3.6849205493927,200.0,565.0
3.712846040725708,200.0,565.0
3.7417683601379395,200.0,565.0
3.7696948051452637,200.0,565.0
3.803603410720825,200.0,565.0
3.8295340538024902,200.0,565.0
3.8554649353027344,200.0,565.0
3.8853845596313477,200.0,565.0
3.9133098125457764,200.0,565.0
3.9462220668792725,200.0,565.0
3.978139638900757,200.0,565.0
4.00905442237854,200.0,565.0
4.033987045288086,200.0,565.0
4.060914993286133,200.0,565.0
4.090834856033325,200.0,565.0
4.120754718780518,200.0,565.0
4.150675058364868,200.0,565.0
4.180595397949219,200.0,565.0
4.210514783859253,200.0,565.0
4.241440773010254,200.0,565.0
4.269357681274414,200.0,565.0
4.300275087356567,200.0,565.0
4.33019495010376,200.0,565.0
4.360114812850952,200.0,566.0
4.391031742095947,200.0,567.0
4.419954538345337,200.0,571.0
4.452868223190308,200.0,576.0
4.483784437179565,200.0,577.0
4.522679328918457,200.0,575.0
4.5625739097595215,200.0,629.0
4.600473403930664,200.0,653.0
4.607453346252441,200.0,659.0
4.653330087661743,200.0,702.0
4.665299892425537,200.0,712.0
4.719154357910156,200.0,768.0
4.736109018325806,200.0,783.0
4.787970066070557,200.0,850.0
4.875735282897949,200.0,901.0
4.885708570480347,200.0,900.0
4.937569618225098,200.0,877.0
4.942556381225586,200.0,872.0
4.999403953552246,200.0,808.0
5.007384300231934,200.0,797.0
5.04528284072876,200.0,741.0
5.052266597747803,200.0,732.0
5.093155384063721,200.0,675.0
5.120081186294556,200.0,639.0
5.1480066776275635,200.0,607.0
5.176929712295532,200.0,570.0
5.202860116958618,200.0,547.0
5.2297890186309814,200.0,519.0
5.259708642959595,200.0,627.0
5.28962779045105,200.0,472.0
5.32054591178894,200.0,472.0
5.3514628410339355,200.0,418.0
5.380385160446167,200.0,389.0
5.41130256652832,200.0,364.0
5.442219972610474,200.0,355.0
5.4701454639434814,200.0,353.0
5.501063346862793,200.0,353.0
5.529984951019287,200.0,353.0
5.582843780517578,200.0,359.0
5.5958092212677,200.0,361.0
5.636699676513672,200.0,381.0
5.662630319595337,200.0,397.0
5.689558267593384,200.0,416.0
5.7164857387542725,200.0,439.0
5.746406078338623,200.0,463.0
5.774331331253052,200.0,489.0
5.800262451171875,200.0,513.0
5.830182075500488,200.0,544.0
5.860102415084839,200.0,583.0
5.890021800994873,200.0,615.0
5.920939683914185,200.0,643.0
5.950859308242798,200.0,658.0
5.980778694152832,200.0,659.0
6.009702205657959,200.0,377.0
6.040619134902954,200.0,963.0
6.071536540985107,200.0,630.0
6.101456165313721,200.0,610.0
6.132382392883301,200.0,575.0
6.165288686752319,200.0,543.0
6.193210601806641,200.0,515.0
6.221135854721069,200.0,493.0
6.252053260803223,200.0,469.0
6.287957429885864,200.0,438.0
6.322864770889282,200.0,408.0
6.350789546966553,200.0,382.0
6.382704257965088,200.0,356.0
6.416625022888184,200.0,351.0
6.444539546966553,200.0,346.0
6.473461389541626,200.0,346.0
6.5003955364227295,200.0,346.0
6.527317762374878,200.0,346.0
6.558234930038452,200.0,349.0
6.587158203125,200.0,353.0
6.616089820861816,200.0,361.0
6.648001432418823,200.0,224.0
6.67791485786438,200.0,392.0
6.706837177276611,200.0,414.0
6.7387518882751465,200.0,439.0
6.766677618026733,200.0,464.0
6.7955992221832275,200.0,490.0
6.8285112380981445,200.0,515.0
6.859439373016357,200.0,537.0
6.8903467655181885,200.0,547.0
6.920266151428223,200.0,546.0
6.945199251174927,200.0,548.0
6.983098268508911,200.0,864.0
7.020997524261475,200.0,518.0
7.049919605255127,200.0,508.0
7.07585072517395,200.0,497.0
7.102790832519531,200.0,483.0
7.12671422958374,200.0,472.0
7.155637741088867,200.0,461.0
7.1825642585754395,200.0,451.0
7.210489749908447,200.0,440.0
7.2394208908081055,200.0,433.0
7.26933217048645,200.0,429.0
7.300249814987183,200.0,432.0
7.330178499221802,200.0,183.0
7.360090255737305,200.0,449.0
7.389013767242432,200.0,468.0
7.4189324378967285,200.0,489.0
7.451844215393066,200.0,513.0
7.480767011642456,200.0,539.0
7.510686159133911,200.0,563.0
7.538612365722656,200.0,575.0
7.569529294967651,200.0,574.0
7.607428550720215,200.0,859.0
7.642335414886475,200.0,547.0
7.67325234413147,200.0,524.0
7.698185205459595,200.0,507.0
7.724119186401367,200.0,487.0
7.7510435581207275,200.0,467.0
7.778970718383789,200.0,451.0
7.809886455535889,200.0,433.0
7.83980655670166,200.0,424.0
7.8697264194488525,200.0,227.0
7.900643587112427,200.0,414.0
7.929566144943237,200.0,416.0
7.958488464355469,200.0,606.0
7.990403175354004,200.0,432.0
8.019332885742188,200.0,450.0
8.051241874694824,200.0,469.0
8.079165935516357,200.0,488.0
8.116067171096802,200.0,510.0
8.146984577178955,200.0,525.0
8.178900003433228,200.0,545.0
8.205827236175537,200.0,561.0
8.235748291015625,200.0,570.0
8.269657611846924,200.0,566.0
8.29957628250122,200.0,562.0
8.331491470336914,200.0,235.0
8.360413551330566,200.0,549.0
8.389336109161377,200.0,513.0
8.417262554168701,200.0,492.0
8.446184873580933,200.0,472.0
